Date,Bid,Descript
2018/2/11,000063.SZ,阿里 收购 中兴 软创 它 看中 的 价值 可能 是 这点 
2018/2/11,000063.SZ,全球 掀 G 规模 商用 抢先 战 中兴 高层 解读 年三大 领先 战略 
2018/2/11,000063.SZ,看好 评级 通信 行业 深度 报告 年 或 将 成为 NBIOT 建设 与 应用 成 规模 落地 的 关键 时 点 
2018/2/12,000063.SZ,亿 收购 中兴 软创 布局 未来 阿里 向 滴滴 开火 
2018/2/12,000063.SZ,中兴通讯 OpenPalette 产品 获 CNCF 社区 Kubernetes 认证 
2018/2/12,000063.SZ,买入 评级 中兴通讯 重大事件 快 评拟 出售 软创 股权 继续 剥辅 强主 合作 万科 将 长期 受益 
2018/2/12,000063.SZ,中兴通讯 合作 万科 将 长期 受益 买入 评级 
2018/2/12,000063.SZ,中兴通讯 业绩 符合 预期 积极 布局 G 
2018/2/12,000063.SZ,强烈推荐 A 评级 中兴通讯 点评 转让 中兴 软创 部分 股权 牵手 阿里 资本 打开 合作 空间 
2018/2/12,000063.SZ,中兴通讯 拟以 转让 子公司 中兴 软创 股份 
2018/2/12,000063.SZ,推荐 评级 通信 行业 周报 联通 召开 股东大会 开放 与 互联网 公司 合作 
2018/2/12,000063.SZ,通信 行业 研究 周报 平昌 冬奥会 G 首 秀美 股光 模块 厂商 发布 财报 光通信 下半年 有望 回升 
2018/2/12,000063.SZ,推荐 评级 通信 行业 周报 FTTH 市场 电信 与 移动 赛跑 联通 混 改向 纵深 演进 
2018/2/12,000063.SZ,优于 大势 评级 通信 行业 周报 电信 光缆 集采 开标 关注 相关 投资 机会 
2018/2/12,000063.SZ,增持 评级 通信 设备 行业 周报 运营商 光通信 网络 建设 加速 落地 板块 回调 中 坚定 持有 真 成长 
2018/2/12,000063.SZ,通信 及 计算机行业 板块 异动 点评 短期 超跌 反弹 中期 仍 需 时间 消化 以 业绩 为 锚 关注 结构性 机会 
2018/2/13,000063.SZ,入股 中兴 软创 阿里 云 生态 布局 极为重要 的 一块 拼图 
2018/2/13,000063.SZ,中兴 G 新 战略 将 投亿 研发 产品 月底 推类 G 手机 
2018/2/13,000063.SZ,中兴通讯 出售 中兴 软创 股权 持续 聚焦 G 主线 迎接 行业 盛会 
2018/2/13,000063.SZ,中兴通讯 服务器 存储 产品 中标 中国 邮储 银行 IT 及 网络设备 集采 
2018/2/13,000063.SZ,中国移动 CU 分离 三期 测试 结束 中兴通讯 电信 级 vBRAS 结果 超 预期 
2018/2/13,000063.SZ,中兴通讯 G 战略 浮出 水面 
2018/2/13,000063.SZ,中性 评级 深度 行业 新 通信 行业 周报 G 前传 和 网络 切片 方案 取得 实质性 突破 
2018/2/13,000063.SZ,海通 通信 团队 海通 通信 一周 谈年 行业 盈利 稳健 增长 光通信 政企 网络设备 云 计算 三足鼎立 
2018/2/13,000063.SZ,领先 大市 A 评级 通信 行业 周报 通信 平昌 冬奥会 韩国 电信 G 首秀 全球 运营商 加速 G 布局 
2018/2/14,000063.SZ,樊晓兵 中兴通讯 将 携 G 最新 技术 亮相 巴塞罗那 展 
2018/2/16,000063.SZ,FBI 等 美国 六大 情报机构 主管 不 建议 民众 买 中兴 华为 手机 
2018/2/17,000063.SZ,中兴通讯 发布 人工智能 助力 网络 智能化 白皮书 
2018/2/17,000063.SZ,中兴通讯 发布 人工智能 助力 网络 智能化 白皮书 
2018/2/18,000063.SZ,中兴通讯 转让 中兴 软创 部分 股权 聚焦 主业 
2018/2/18,000063.SZ,中兴通讯 出售 中兴 软创 部分 股权 持续 聚焦 G 与 阿里 ICT 合作 值 
2018/2/19,000063.SZ,中兴通讯 年度 业绩 预告 点评 淡季 不淡 
2018/2/19,000063.SZ,中兴通讯 三大 业务 均 实现 增长 定 增加 码 G 研发 
2018/2/19,000063.SZ,通信 行业 重点 关注 这些 个股 
2018/2/20,000063.SZ,中兴通讯 拟定 增强 化 G 布局 设备 商 龙头 长期 成长 确定 
2018/2/20,000063.SZ,中兴通讯 拟定 增亿 助力 G 发展 多点 支撑 业绩 增长 可 期 
2018/2/21,000063.SZ,通信 行业 年度 投资 策略 G 和物 联网 是 重要 机会 附股 
2018/2/22,000063.SZ,中兴通讯 积极开展 G 测试 大力 推动 G 商用 进程 
2018/2/22,000063.SZ,推荐 评级 通信 行业 信息 周报 年 第周 底部 区间 与 行业 催化 共振 推荐 持续 布局 G 核心 品种 电信 完成 全球 首次 GOTN 前传 设备 测试 
2018/2/22,000063.SZ,中性 评级 通信 行业 周报 指数 大幅 调整 带来 行业 绩优股 介入 良机 
2018/2/22,000063.SZ,买入 评级 通信 行业 研究 周报 G 仍 是 春节 期间 通信 行业 核心 主题 运营商 在 后 流量 红利 时代 需 构建 新 战略 控制点 
2018/2/23,000063.SZ,增持 评级 中国 G 传送 网 提案 完成 ITU 标准 立项 点评 通信 行业 G 承载 网 标准 立项 关注 主题 机会 
2018/2/24,000063.SZ,强化 领先 优势 中兴通讯 荣获 GTI 年度 双料 大奖 
2018/2/26,000063.SZ,华为 高通 中兴 等 齐秀 G 产品 全球 首款 G 商用 芯片 亮相 
2018/2/26,000063.SZ,安信 通信 每周 观点 中国 主导 Gctng 标准 正式 立项 中兴通讯 预热 MWC 
2018/2/26,000063.SZ,中兴通讯 G 端到 端 整体 方案 使能 G 时代 
2018/2/26,000063.SZ,领先 大市 A 评级 通信 行业 周报 中国 主导 GCTNG 标准 正式 立项 中兴通讯 预热 MWC 
2018/2/26,000063.SZ,做 机要 细水长流 程 立新 阐释 中兴 手机 持续 健康 经营之道 
2018/2/26,000063.SZ,中兴通讯 斩获 GTI 年度 移动 业务 应用 创新奖 
2018/2/26,000063.SZ,中兴通讯 荣获 GTI 年度 市场 开拓 奖 领先 G 商用 
2018/2/26,000063.SZ,新松 机器人 与 中兴通讯 股份有限公司 签署 战略 合作 协议 
2018/2/26,000063.SZ,中性 评级 深度 行业 新 通信 行业 周报 华为 全球 首测 G 通话 实验 谷歌 布局 AIIOT 物联 战略 
2018/2/26,000063.SZ,同步 大市 A 评级 通信 行业 周度 报告 中国电信 主导 MOTN 标准 成为 ITUTG 承载 主流 技术 选择 MWC 召开 在 即 
2018/2/26,000063.SZ,推荐 评级 通信 行业 双 周报 年 第期 韩国 冬奥会 G 首秀 G 产业 加速 推进 
2018/2/26,000063.SZ,通信 行业 周报 首个 基于 GPP 的 G 通话 测试 完成 
2018/2/26,000063.SZ,推荐 评级 通信 行业 信息 周报 年 第周 MWC 再燃 G 热情 德国 电信 增加 资本 开支 用于 光纤网络 
2018/2/26,000063.SZ,推荐 评级 通信 行业 周报 联通 月 G 新增 用户 亮眼 新增 重点 推荐 通鼎 互联 
2018/2/26,000063.SZ,增持 评级 通信 设备 行业 周报 发改委 发文 支持 G 试验 网 建设项目 高 规格 工业 互联网 专项 工作组 成立 体现 政策 支持 
2018/2/26,000063.SZ,强于 大 市 评级 通信 行业 研究 周报 中国 引领 G 前传 试点 技术 快速 成熟 年 聚焦 主线 光通 G 
2018/2/26,000063.SZ,通信 行业 快评 近期 G 行业资讯 及 简评 
2018/2/26,000063.SZ,优于 大势 评级 通信 行业 周报 运营商 开门红 各有千秋 设备 商重 研发 备战 G 
2018/2/27,000063.SZ,G 布局 期 重塑 智能化 网络 中兴 联手 中国联通 启动 EdgeCloud 全国 大规模 试点 
2018/2/27,000063.SZ,全球 掀 G 军备竞赛 中兴 透露 已 为 商用 做好 充分准备 
2018/2/27,000063.SZ,加速 G 产业 成熟 MWC 中兴通讯 展出 五大 有线 解决方案 
2018/2/27,000063.SZ,安信 通信 日报 中兴通讯 新一代 G 全系列 基站 产品 亮相 MWC 
2018/2/27,000063.SZ,联通 启动 边缘 云 大规模 试点 中兴通讯 全面 参与 
2018/2/27,000063.SZ,中兴通讯 今年 印度 营收 将 增将 招募 技术人员 进行 G 测试 
2018/2/27,000063.SZ,中国联通 携手 中兴通讯 英特尔 发布 EdgeCloud 白皮书 启动 全国 大规模 试点 
2018/2/27,000063.SZ,中兴通讯 与 INFOVISTA 将 在 企业 网 智慧 互联 等 领域 战略 合作 
2018/2/27,000063.SZ,中兴通讯 与 InfoVista 签署 战略 合作 协议 
2018/2/27,000063.SZ,中兴通讯 在 MWC 隆重推出 面向未来 的 视频 解决方案 
2018/2/27,000063.SZ,中兴通讯 中兴通讯 成果 显著 买入 评级 
2018/2/27,000063.SZ,中兴通讯 与 比利时 VOO 签署 合作 协议 助力 移动 核心网 数字化 转型 
2018/2/27,000063.SZ,李彦宏 低调 亮相 MWC 参观 中兴 展台 或 涉及 AI 语音 合作 
2018/2/27,000063.SZ,专访 中兴 副总裁 朱 永兴 推动 SPN 商用 落地 G 承载 测试 结果 超 预期 
2018/2/27,000063.SZ,晨会 聚焦 重点 关注 海康 威视 中国 国旅 计算机行业 港股 中兴通讯 
2018/2/27,000063.SZ,中兴 亮相 MWC 年底 前 实现 G 预 商用 部署 
2018/2/27,000063.SZ,中兴通讯 联合 GSMA 西班牙 举办 G 峰会 
2018/2/27,000063.SZ,同步 大市 A 评级 通信 行业 快报 G 产品 强势 亮相 MWCG 主题 机会 不断 
2018/2/28,000063.SZ,中兴通讯 携手 MTN 集团 引领 中东 及 非洲 区域 G 商用 
2018/2/28,000063.SZ,中兴通讯 引领 G 商用 浪潮 加速 G 成功之路 
2018/2/28,000063.SZ,中兴通讯 推出 G 全 融合 CommonCore 解决方案 
2018/2/28,000063.SZ,中兴通讯 率先 发布 支持 G 端到 端网络 切片 的 实时 编排 器 
2018/2/28,000063.SZ,中兴 今年 印度 营收 或 增将聘 数百 工程师 测 G 网络 
2018/2/28,000063.SZ,中兴通讯 世界 移动 大会 获颁 最佳 G 技术 创新奖 
2018/3/1,000063.SZ,紧跟 美国 步伐 澳大利亚 国防部 正 逐步 淘汰 华为 和 中兴 手机 
2018/3/1,000063.SZ,中兴通讯 推动 标准 进展 GMOTN 前传 测试 性能 领先 
2018/3/1,000063.SZ,中兴通讯 携手 velcom 部署 全球 首个 G 
2018/3/1,000063.SZ,中兴通讯 携手 中国移动 率先 完成 G 核心网 三层 解 耦 测试 
2018/3/1,000063.SZ,中兴通讯 与 Ooredoo 集团 签 G 合作 协议 共推 中东 北非 G 商用 
2018/3/1,000063.SZ,中兴通讯 G 核心网 率先 通过 中国移动 RSBA 框架 IoT 测试 
2018/3/1,000063.SZ,中兴通讯 与 Ooredoo 集团 签署 GMOU 共推 中东 北非 G 商用 
2018/3/1,000063.SZ,增持 评级 MWC 巴塞罗那 展 点评 通信 行业 MWC 感受 G 创新 最前沿 
2018/3/2,000063.SZ,中兴通讯 再 获 开源 OpenStack 领导者 PTL 四 席位 
2018/3/2,000063.SZ,近日 中兴通讯 与 白俄罗斯 电信 运营商 velcom 宣布 成功 部署 全球 首个 Gread 
2018/3/2,000063.SZ,众多 国家 加快 部署 G 网络 中兴 为 velcom 提供 Gready 
2018/3/2,000063.SZ,中兴通讯 与 红帽 达成 协作 共同 推动 运营商 网络 转型 
2018/3/2,000063.SZ,新增 用户 增速 超 预期 中兴通讯 高效 交付 泰国 国 宽网 一期 建设 
2018/3/2,000063.SZ,G 前传 选题 开启 中兴 认为 WDMPON 是 上佳 选择 
2018/3/4,000063.SZ,领先 大市 A 评级 通信 行业 动态分析 从 MWC 看 G 产业链 加速 成熟 G 商用 驶入 快车道 
2018/3/4,000063.SZ,强于 大 市 评级 通信 行业 专题研究 份 问卷 告诉 你 一个 真实 的 需求 变化 流量 驱动 光通信 长期 空间 广阔 
2018/3/5,000063.SZ,买入 评级 中兴通讯 公司 研究 聚焦 G 全球 布局 ICT 综合型 平台 巨头 强者 更强 
2018/3/5,000063.SZ,G 先锋 中兴通讯 MWC 世界 移动 大会 
2018/3/5,000063.SZ,同步 大市 A 评级 通信 行业 周度 报告 年 将 适时 发放 G 系统 频率 使用 许可 持续 关注 工业 互联网 主题 
2018/3/5,000063.SZ,看好 评级 通信 行业 周报 MWC 举行 掀起 G 热潮 
2018/3/5,000063.SZ,看好 评级 通信 设备 行业 点评 报告 MWC 落幕 关注 G 及 细分 板块 投资 机会 
2018/3/5,000063.SZ,中性 评级 深度 行业 新 通信 行业 周报 中国 光 产业界 立项 国际 新 标准 中 移动 发起 G 终端 先行者 计划 
2018/3/5,000063.SZ,强于 大 市 评级 通信 行业 研究 周报 MWC 看 G 新一代 科技 浪潮 正在 来袭 
2018/3/5,000063.SZ,领先 大市 A 评级 通信 行业 周报 MWCG 大放异彩 工信部 加速 工业 互联网 发展 进程 
2018/3/5,000063.SZ,光大 通信 行业 周报 板块 迎 密集 事件 催化 继续 看好 后续 行情 
2018/3/5,000063.SZ,推荐 评级 通信 行业 周报 产业链 各方 形成 合力 G 抢跑 趋势 逐渐 清晰 
2018/3/5,000063.SZ,通信 设备 行业 MWC 成为 G 发展 新 里程碑 紧抓 G 龙头 布局 新 科技 真 成长 
2018/3/5,000063.SZ,通信 行业 G 成 MWC 亮点 各 厂商 推出 重磅 产品 
2018/3/6,000063.SZ,中兴 终端 总裁 程 立新 G 手机 将 迎来 洗牌 
2018/3/6,000063.SZ,港股 异动 跻身 G 第一 梯队 中兴通讯 涨 
2018/3/6,000063.SZ,中兴通讯 发布 可 商用 的 智能化 光 交叉 产品 
2018/3/6,000063.SZ,MWC 展会 中兴 凭 G 项目 获 多项 大奖 
2018/3/6,000063.SZ,超配 评级 通信 行业 快评 MWC 上 的 G 亮点 
2018/3/6,000063.SZ,推荐 评级 通信 行业 周报 年 世界 移动 通信 大会 召开 聚焦 G 商用 部署 
2018/3/7,000063.SZ,中兴通讯 樊庆峰 力争 明年 上半年 G 设备 规模化 生产 
2018/3/7,000063.SZ,失落 的 中兴 手机 过度 依赖 运营商 导致 品牌 受损 
2018/3/7,000063.SZ,中兴 推出 首款 AI 机顶盒 支持 可视电话 
2018/3/7,000063.SZ,中兴通讯 重磅 推出 首款 智能 AI 机顶盒 
2018/3/7,000063.SZ,红刊 绩优 指数 之 风华正茂 的 通信 行业 
2018/3/7,000063.SZ,通信 行业 月 报 G 产业链 在 快速 发展 
2018/3/7,000063.SZ,通信 行业 日报 全球 流媒体 视频 付费 家庭 突破 亿户 
2018/3/8,000063.SZ,中兴通讯 推出 首款 IMS 可视 终端 
2018/3/8,000063.SZ,中经 V 视 一分钟 看 两会 樊庆峰 代表 中兴 技术 已 惠及 一带 一路 沿线 国 
2018/3/9,000063.SZ,ITUT 成立 未来 网络 机器 学习 焦点 组 中兴通讯 孟伟 当选 架构 组 主席 
2018/3/10,000063.SZ,英特尔 联通 中兴 共同 宣布 开启 EdgeCloud 全国 大规模 试点 
2018/3/12,000063.SZ,融合 SDNBIER 组播 新 技术 中兴通讯 核心 路由器 T 开启 骨干网 智能 时代 
2018/3/12,000063.SZ,超配 评级 通信 行业 快评 汇率 波动 对 通信 行业 上市公司 的 影响 
2018/3/12,000063.SZ,推荐 评级 通信 行业 信息 周报 OFC 关注 G 光 模块 政府 工作 报告 看 通信 机遇 再起 
2018/3/12,000063.SZ,领先 大市 A 评级 通信 行业 周报 G 被 列入 中国 制造 美国 光 通讯 展会 进入 倒计时 
2018/3/13,000063.SZ,BIER 新型 组播 迈向 商用 中兴通讯 核心 路由器 T 全球 率先 发布 商用 方案 
2018/3/13,000063.SZ,中兴通讯 合作伙伴 大会 将 召开 将 发布 K 视频会议 终端 等 新 产品 
2018/3/13,000063.SZ,中兴通讯 HybridAccess 方案 在 ASlovenija 实现 商用 
2018/3/13,000063.SZ,推荐 评级 通信 行业 周报 CDN 两年 的 激烈 价格战 是否 触底 了 
2018/3/14,000063.SZ,安信 通信 日报 中国电信 G 与 G 互操作 获 GPP 立项 中兴通讯 持续 引领 G 承载 创新 
2018/3/14,000063.SZ,中兴通讯 成功 完成 OIF 互联互通 演示 引领 G 承载 创新 
2018/3/14,000063.SZ,强烈推荐 评级 通信 行业 周报 提速 降费 看好 光通信 行业 
2018/3/15,000063.SZ,中兴通讯 年 净利润 将 分红 创 历史 之 最 
2018/3/15,000063.SZ,中兴通讯 年 营收 亿 净利 亿 同比 增 
2018/3/15,000063.SZ,中兴 年 净利润 为 人民币 同比 增长 
2018/3/15,000063.SZ,财报 中兴通讯 发布 年 业绩 报告 营收 
2018/3/15,000063.SZ,中兴通讯 年营 收超 千亿 慷慨 分红 创史 上 最好 水平 
2018/3/15,000063.SZ,中兴通讯 年 营收 净利润 同比 增长 
2018/3/15,000063.SZ,中兴 年 营收 G 研发 人员 超人 
2018/3/15,000063.SZ,中兴通讯 年 实现 净利润 同比 增长 
2018/3/15,000063.SZ,中兴通讯 去年 净利 同比 大幅 扭亏 
2018/3/15,000063.SZ,中兴通讯 年 净利 同比 增近 三倍 拟派 元 
2018/3/15,000063.SZ,中兴通讯 子公司 上海 中兴 年 净利润 万元 同比 下降 
2018/3/16,000063.SZ,安信 通信 日报 G 先锋 中兴通讯 业绩 靓丽 中国联通 开启 对 勾型 反转 
2018/3/16,000063.SZ,安信 通信 中兴通讯 收入 全面 增长 积极 加大 G 投入 
2018/3/16,000063.SZ,买入 评级 深度 公司 中兴通讯 年报 点评 业绩 符合 预期 各项 业务 齐头并进 
2018/3/16,000063.SZ,中兴通讯 单波 GPON 和 大 视频 传输 获 重大突破 引领 下一代 PON 技术 发展 
2018/3/16,000063.SZ,中兴通讯 成功 入围 中国移动 年 PC 服务器 集采 
2018/3/16,000063.SZ,中兴通讯 消费者 业务 年 实现 营收 毛利率 
2018/3/16,000063.SZ,买入 评级 中兴通讯 年报 点评 业绩 符合 预期 发达 市场 政企 业务 发力 G 时代 发展 获 三重 红利 
2018/3/16,000063.SZ,强烈推荐 A 评级 中兴通讯 年报 点评 业绩 符合 预期 聚焦 主业 突破 高端 巩固 G 龙头 
2018/3/16,000063.SZ,中兴通讯 联合 美国 OFS 及 NeoPhotonics 刷新 G 超长 距 陆地 高速传输 世界 记录 
2018/3/16,000063.SZ,招商 通信 中兴通讯 业绩 符合 预期 聚焦 主业 突破 高端 巩固 G 龙头 
2018/3/16,000063.SZ,中兴通讯 年 年报 点评 符合 预期 运营商 和 消费者 业务 毛利率 上升 
2018/3/16,000063.SZ,港股 中兴通讯 年 净利润 同比 增 
2018/3/16,000063.SZ,解析 中兴通讯 年 财报 靓丽 业绩 背后 三大 业务 线 齐头并进 
2018/3/16,000063.SZ,中兴通讯 年 净利 亿 创新 高 迎来 G 大 周期 发展 机遇 
2018/3/17,000063.SZ,光大 通信 中兴通讯 三大 业务 均 实现 增长 持续 看好 G 龙头 成长 空间 
2018/3/18,000063.SZ,安信 通信 每周 观点 北京 冬奥 G 项目 今年 启动 中兴 联通 年 业绩 表现 亮眼 
2018/3/18,000063.SZ,方正 通信 中兴通讯 财务 尚需 改进 积极 聚焦 G 
2018/3/18,000063.SZ,中兴通讯 公司 年报 点评 年报 数据 向 好 符合 预期 蓄势 G 注入 发展 新 动能 
2018/3/18,000063.SZ,买入 评级 中兴通讯 年报 点评 业绩 符合 预期 未来 聚焦 G 主业 
2018/3/18,000063.SZ,中兴通讯 业绩 扭亏 股东 数 激增 
2018/3/19,000063.SZ,领先 大市 A 评级 通信 行业 周报 北京 冬奥 G 项目 今年 启动 中兴 联通 年 业绩 表现 亮眼 
2018/3/19,000063.SZ,推荐 评级 中兴通讯 年报 点评 财务 尚需 改进 积极 聚焦 G 
2018/3/19,000063.SZ,媒体 中兴通讯 接洽 银行 拟 为 亿美元 旧 贷款 进行 再融资 
2018/3/19,000063.SZ,中兴通讯 接洽 银行 拟 为 亿美元 旧 贷款 进行 再融资 
2018/3/19,000063.SZ,中兴通讯 中标 中国移动 年 PC 服务器 集中 采购 项目 
2018/3/19,000063.SZ,中兴通讯 多模 数字 中频 芯片 荣获 集成电路 产业 联盟 创新奖 
2018/3/19,000063.SZ,中兴通讯 不断 加大 G 研发 投入 买入 评级 
2018/3/19,000063.SZ,大 行 报告 交银 维持 中兴通讯 HK 沽 出 评级 目标价 港元 
2018/3/19,000063.SZ,持有 评级 中兴通讯 HK 主营业务 稳健 增长 投资收益 增厚 利润 
2018/3/19,000063.SZ,买入 评级 中兴通讯 年报 点评 三大 业务 均 实现 增长 聚焦 G 主线 
2018/3/19,000063.SZ,东吴 晨报 行业 电子 个股 东方 财富 葵花 药业 富安娜 启迪 桑德 卫士 通 中兴通讯 
2018/3/19,000063.SZ,出海 记英媒 中兴通讯 去年 净利 海外 手机 业务 提供 助力 
