Date,Bid,Descript
2011/6/27,000651.SZ,天增筹 只 股基借 格力电器 反弹 冲刺 上半年 业绩 榜单 
2011/6/28,000651.SZ,格力 对 空调 安全事故 始终 封口 
2011/6/29,000651.SZ,格力 质量 风波 凸显 产业链 困局 
2011/6/29,000651.SZ,中信证券 家电行业 估值 处 合理 区间 
2011/7/1,000651.SZ,东方 证券 家电行业 发展 或 将 受益 消费 重心 下移 
2011/7/5,000651.SZ,格力 中央空调 备战 轨道 经济 
2011/7/6,000651.SZ,东方 证券 家电行业 更新 需求 或 将 维持 高 增长 
2011/7/6,000651.SZ,中金公司 看好 家电 股 半年报 行情 
2011/7/7,000651.SZ,格力 加强 产品 多元化 从 深度 和 广度 进行 拓展 
2011/7/14,000651.SZ,申银万国 下半年 选择 成长 确定 的 家电 股 
2011/7/21,000651.SZ,申银万国 短期 看好 内生 驱动 盈利 改善 家电 股 
2011/7/26,000651.SZ,格力电器 上半年 净利润 同比 增长 
2011/7/27,000651.SZ,平安 证券 格力电器 中 报 业绩 符合 预期 
2011/7/27,000651.SZ,中金公司 预计 格力电器 季度 毛利率 环比 回升 
2011/7/27,000651.SZ,民生 证券 格力电器 全年 空调 收入 增幅 或超 
2011/7/27,000651.SZ,格力电器 空调 行业 景气 延续 公司 增长 确定 
2011/7/27,000651.SZ,中信 建投 格力电器 个 月 目标价 元 
2011/7/27,000651.SZ,国信 证券 格力电器 调整 当中 正是 增持 好时机 
2011/7/27,000651.SZ,广发 证券 格力电器 个 月 目标价 元 
2011/7/27,000651.SZ,格力电器 半年报 符合 预期 毛利率 持续 承压 
2011/7/27,000651.SZ,格力电器 中期 盈利 增 四成 超出 市场 预期 
2011/7/27,000651.SZ,格力电器 营收 增成 
2011/7/27,000651.SZ,家 公司 公布 中 报 格力电器 净利 居首 
2011/7/27,000651.SZ,格力电器 上半年 净利润 同比 增长 
2011/7/28,000651.SZ,格力电器 上半年 受益 空调 行业 景气 
2011/7/28,000651.SZ,格力电器 在 商用 空调 领域 具有 市场 空间 大 
2011/7/28,000651.SZ,格力电器 受益 行业 高 增长 业绩 符合 预期 
2011/7/28,000651.SZ,信 达 证券 格力电器 抗 风险 能力 相对 较强 
2011/7/28,000651.SZ,券商 研报 维持 格力电器 买入 评级 
2011/7/28,000651.SZ,光大 证券 预计 格力电器 下半年 可 实现 EPS 元 
2011/7/28,000651.SZ,东方 证券 格力电器 盈利 能力 较为 稳定 
2011/7/28,000651.SZ,格力电器 内外销 份额 齐升 利润 游刃有余 
2011/7/29,000651.SZ,格力电器 上半年 报 出炉 业绩 激增 六成 
2011/7/29,000651.SZ,格力电器 家电行业 龙头企业 强者 恒强 
2011/7/29,000651.SZ,中银国际 上调 格力电器 每股盈利 预测 
2011/8/4,000651.SZ,格力 中 报 净利 同比 增 四成 
2011/8/8,000651.SZ,国泰君安 家电行业 仍 是 高 增长 低 估值 品种 
2011/8/12,000651.SZ,民生 证券 维持 格力电器 强烈推荐 评级 
2011/8/19,000651.SZ,中金公司 格力电器 低 估值 带来 足够 安全 边际 
2011/8/19,000651.SZ,国信 证券 短期 家电行业 白马股 将 出现 低价 买入 机会 
2011/8/24,000651.SZ,格力 回应 Hz 争议 核心技术 不是 自己 定论 
2011/8/31,000651.SZ,海通 证券 家电 板块 推荐 格力 和 海尔 
2011/9/7,000651.SZ,海通 证券 家电 板块 相对 大盘 溢价 仍处 较 高水平 
2011/9/7,000651.SZ,申银万国 短期 扰动 不 影响 家电行业 公司 长期 内在价值 
2011/9/8,000651.SZ,申银万国 家电行业 最 看好 空调 板块 
2011/9/8,000651.SZ,广发 证券 家电行业 股价 调整 提供 中长期 买入 良机 
2011/9/14,000651.SZ,安信 证券 推荐 家电行业 家 上市公司 
2011/9/14,000651.SZ,国泰君安 建议 关注 家电行业 四大 个股 
2011/9/15,000651.SZ,申银万国 格力电器 在 商用 空调 领域 布局 良好 
2011/9/19,000651.SZ,格力电器 持续 创新 下 的 增长 魅力 
2011/9/19,000651.SZ,申银万国 格力电器 不断 具有 更强 竞争力 
2011/9/19,000651.SZ,格力电器 持续 创新 保持 增长 维持 推荐 
2011/9/20,000651.SZ,格力电器 成本 下降 程度 超 预期 
2011/9/20,000651.SZ,格力电器 持续 创新 下 的 增长 魅力 
2011/9/20,000651.SZ,东方 证券 家电行业 景气 周期 向下 
2011/9/21,000651.SZ,格力电器 增发 不 超过 亿股 获 证监会 核准 
2011/9/21,000651.SZ,格力电器 新冷年 开局 良好 以 科技 降 成本 不断 取得 新 突破 
2011/9/21,000651.SZ,东北 证券 格力电器 估值 水平 较 低 
2011/9/21,000651.SZ,国泰君安 家电 板块 四季度 投资 机会 有望 加速 到来 
2011/9/21,000651.SZ,海通 证券 家电 龙头企业 具备 中长期 投资 价值 
2011/9/21,000651.SZ,中信证券 家电 龙头 公司 投资 价值 凸显 
2011/9/22,000651.SZ,券商 评级 维持 格力电器 推荐 评级 
2011/9/22,000651.SZ,国泰君安 格力电器 技术 支撑 盈利 提升 
2011/9/22,000651.SZ,国泰君安 维持 格力电器 元 目标价 
2011/9/22,000651.SZ,格力电器 增发 亿股 新股 获 证监会 核准 
2011/9/22,000651.SZ,格力电器 增发 获批 募集 提高 产能 
2011/9/26,000651.SZ,国金 证券 推荐 业绩 确定 低 估值 有 催化剂 家电 股 
2011/9/27,000651.SZ,格力电器 调研 报告 弱势 现 真金 
2011/9/27,000651.SZ,格力电器 弱势 现 真金 
2011/9/29,000651.SZ,华泰 证券 主流 家电 类 上市公司 业绩 增长 确定 
2011/9/30,000651.SZ,海通 证券 家电 龙头企业 具备 中长期 投资 价值 
2011/10/9,000651.SZ,光大 证券 十月 家电 板块 反弹 是 大 概率 事件 
2011/10/10,000651.SZ,国金 证券 推荐 业绩 确定 低 估值 有 催化剂 家电 股 
2011/10/11,000651.SZ,光大 证券 家电 板块 在 月 反弹 概率 大 
2011/10/13,000651.SZ,中信证券 把握 家电业 反弹 机会 
2011/10/14,000651.SZ,申银万国 基于 长期 价值 推荐 家电行业 龙头企业 
2011/10/19,000651.SZ,中金公司 家电 板块 年底 有望 启动 新 行情 
2011/10/20,000651.SZ,安信 证券 空调 行业 重点 推荐 格力电器 和 美的 电器 
2011/10/20,000651.SZ,国信 证券 月 部分 优质 家电 公司 股价 将 受 季报 利好 
2011/10/20,000651.SZ,申银万国 家电行业 估值 已 反映 负面 预期 下跌 空间 较 小 
2011/10/24,000651.SZ,国金 证券 目前 家电 龙头 利润 连增 具备 防御性 
2011/10/27,000651.SZ,格力电器 前 三季度 净利润 同比 增长 
2011/10/28,000651.SZ,格力电器 三季度 末 预收款 达到 
2011/10/28,000651.SZ,格力电器 利润 增速 低于 预期 买入 
2011/10/28,000651.SZ,平安 证券 格力电器 四季度 收入 已有 保证 
2011/10/28,000651.SZ,格力电器 三季度 末 预收款 达 
2011/11/1,000651.SZ,专家 格力 三 季报 综合 表现 好于 美的 
2011/11/2,000651.SZ,东方 证券 格力电器 增长 明确 维持 买入 评级 
2011/11/3,000651.SZ,安信 证券 家电行业 建议 关注 行业龙头 
2011/11/7,000651.SZ,家电行业 首批 试点 省市 政策 退出 在 即 
2011/11/8,000651.SZ,国泰君安 看好 家电 龙头企业 重点 推荐 只 股票 
2011/11/8,000651.SZ,申银万国 家电行业 超跌 具有 估值 修复 投资 机会 
2011/11/10,000651.SZ,品质 铸就 品牌 格力电器 格外 给力 
2011/11/10,000651.SZ,中金公司 短期 家电行业 或 很 难 获得 超额 收益 
2011/11/10,000651.SZ,兴业 证券 政策 退出 长期 利好 家电行业 龙头 
2011/11/11,000651.SZ,格力电器 前 三季度 营业 收入 超 去年 总额 
2011/11/11,000651.SZ,格力电器 发布 三 季财报 营收 
2011/11/15,000651.SZ,格力电器 核心技术 打造 金质 招牌 
2011/11/17,000651.SZ,格力 炮轰 美的 款 空调 侵权 
2011/11/17,000651.SZ,格力 炮轰 美的 款 空调 侵权 
2011/11/21,000651.SZ,东方 证券 建议 关注 家电 板块 自有 技术 积累 企业 
2011/11/22,000651.SZ,国泰君安 家电行业 增长 模式 由 粗放 量 增 转向 品质 升级 
2011/11/23,000651.SZ,格力电器 销售额 将 破 亿 明年 进军 千亿 俱乐部 
2011/11/25,000651.SZ,申银万国 家电行业 整体 估值 较 低 推荐 只 股票 
2011/11/28,000651.SZ,东方 证券 家电行业 推荐 只 个股 
2011/12/1,000651.SZ,海通 证券 家电 高端 品牌 或能 保持 较 好 增速 
2011/12/2,000651.SZ,格力电器 空调 市场需求 放缓 
2011/12/5,000651.SZ,东方 证券 关注 家电 板块 品牌 较强 企业 
2011/12/5,000651.SZ,国金 证券 明年 二季度 家电行业 有望 迎来 更好 表现 
2011/12/9,000651.SZ,格力电器 年销售额 有望 破 千亿 
2012/1/4,000651.SZ,三花 股份 拟 出资 亿 持有 格力 股票 
2012/1/4,000651.SZ,三花 股份 力挺 格力电器 增发 
2012/1/4,000651.SZ,格力电器 中央空调 龙头 
2012/1/4,000651.SZ,国泰君安 家电行业 政策性 投资 机会 或 将 到来 
2012/1/4,000651.SZ,光大 证券 选择性 配置 产品 定位 相对 中 高端 家电 股 
2012/1/5,000651.SZ,三花 股份 拟 参股 格力电器 给予 买入 目标 元 
2012/1/6,000651.SZ,西南 证券 三花 股份 增持 格力 彰显 对 空调 子 行业 信心 
2012/1/6,000651.SZ,东方 证券 年 家电行业 难以 延续 过去 几年 高 成长 
2012/1/10,000651.SZ,机构 评级 给予 格力电器 买入 评级 
2012/1/11,000651.SZ,格力电器 公开 增发 发行价 为元股 
2012/1/11,000651.SZ,中信证券 格力电器 增发 价 安全 边际 高 建议 积极 申购 
2012/1/11,000651.SZ,格力电器 厚积薄发 创新 突破 不断 呈现 
2012/1/11,000651.SZ,格力电器 确定 增发 价募 项 完善 产业布局 奠定 空调 霸主 地位 
2012/1/11,000651.SZ,海通 证券 格力电器 增发 价较 市价 折让 近 可 积极参与 
2012/1/11,000651.SZ,海通 证券 建议 积极参与 格力电器 增发 
2012/1/11,000651.SZ,民生 证券 格力电器 扩充 产能 有助于 提升 整体 盈利 能力 
2012/1/11,000651.SZ,申银万国 一季度 格力电器 整体 盈利 将 保持 较 好 增长 
2012/1/12,000651.SZ,格力电器 公开 增发 将 向 原 股东 优先 配售 
2012/1/12,000651.SZ,格力电器 启动 公开 增发 重新 探讨 空调 行业 周期性 
2012/1/12,000651.SZ,格力 亿增 发明 申购 公司 紧急 开会 券商 研报力 挺 
2012/1/12,000651.SZ,海通 证券 看好 格力电器 未来 几年 业绩 增长 
2012/1/12,000651.SZ,格力电器 亿 增发 明日 申购 多家 券商 力挺 
2012/1/12,000651.SZ,国泰君安 格力电器 年 完成 千亿 收入 目标 较 有 信心 
2012/1/12,000651.SZ,安信 证券 格力电器 有望 实现 显著 超越 行业 增长 
2012/1/12,000651.SZ,格力电器 亿 增发 申购 公司 紧急 开会 券商 研报力 挺 
2012/1/12,000651.SZ,安信 证券 家电行业 有望 获得 超额 收益 
2012/1/13,000651.SZ,格力电器 逆势 增发 行业 产能 过剩 或 加剧 
2012/1/13,000651.SZ,格力电器 逆势 增发 行业 产能 过剩 或 加剧 
2012/1/13,000651.SZ,公告 格力 集团 日 将 发行 亿年 期中 票 
2012/1/16,000651.SZ,国泰君安 低 估值 家电 龙头 具备 持股 过年 稳健性 要求 
2012/1/17,000651.SZ,机构 吆喝 为 增发 促销 两天 份 研报 唱 好 格力电器 
2012/1/17,000651.SZ,两天 份 研报 唱 好 格力电器 存在 猫腻 
2012/1/17,000651.SZ,机构 吆喝 为 增发 促销 两天 份 研报 唱 好 格力电器 
2012/1/18,000651.SZ,中金公司 甘 公投 和 格力 中期票据 评分 达 投资级 
2012/1/18,000651.SZ,格力电器 公开 增发 告捷 社保 QFII 撑起 半边天 
2012/1/18,000651.SZ,格力电器 公开 增发 告捷 社保 QFII 撑起 半边天 
2012/1/18,000651.SZ,格力电器 公司 增发 亿股 募资约 
2012/1/19,000651.SZ,国泰君安 给予 格力 MTN 评分 
2012/1/19,000651.SZ,公告 珠海 格力 集团 日 全额 发行 亿年 期中 票 利率 
2012/1/19,000651.SZ,快讯 家用电器 领涨 申万 行业 家电 下乡 政策 激励 重点 或 有变 
2012/1/29,000651.SZ,海通 证券 看好 家电 板块 一季度 市场 表现 
2012/1/30,000651.SZ,安信 证券 关注 白色 家电行业 龙头 
2012/2/1,000651.SZ,格力电器 将 增发 亿股 新股 
2012/2/1,000651.SZ,中金公司 家电行业 进入 寻找 投资 机会 时期 
2012/2/2,000651.SZ,格力电器 公开 增发 亿股 明日 上市 
2012/2/2,000651.SZ,申银万国 家电行业 龙头企业 业绩 确定性 相对 较 高 
2012/2/9,000651.SZ,中金公司 家电行业 一季度 将 进入 周期性 底部 
2012/2/17,000651.SZ,朱江洪 格力电器 今年 保十争 二十 
2012/2/20,000651.SZ,格力电器 以 募集 资金 置换 逾 先期 已 投入 自筹资金 
2012/2/20,000651.SZ,格力电器 为 全资 子公司 增资 加 万元 注册资本 
2012/2/21,000651.SZ,申银万国 短期 D 和 智能 电视 逐渐 成 家电 消费 热点 
2012/2/28,000651.SZ,中金公司 零售 服装 家电 板块 估值 已降 至 历史 低位 
2012/3/1,000651.SZ,快讯 家电 板块 午后 续涨 两市 股指 升幅 扩大 
2012/3/2,000651.SZ,快讯 家电 股再 获 市场 资金 青睐 美的 长虹 领涨 
2012/3/7,000651.SZ,格力电器 年度 净利润 同比 增长 
2012/3/7,000651.SZ,家电业 千亿 俱乐部 扩容 躁动 缺 技术创新 仅靠 微利 谋生 
2012/3/7,000651.SZ,家电业 大旱 翘盼 新政 甘霖 
2012/3/7,000651.SZ,陈德铭 家电 下乡 今年 继续 进行 推 系列 促 消费 政策 
2012/3/8,000651.SZ,东北 证券 格力电器 估值 仍 处于 较 低水平 
2012/3/8,000651.SZ,中信证券 格力电器 收入 逆势 增长 盈利 能力 有 提升 
2012/3/8,000651.SZ,中金公司 预计 格力电器 一季度 净利 将 增长 
2012/3/8,000651.SZ,家电 下乡 拓宽 板块 估值 上行 空间 
2012/3/8,000651.SZ,家电 下乡 今年 继续 实行 券商 看好 估值 上行 空间 
2012/3/8,000651.SZ,外贸 增长 可 实现 家电 下乡 到 年底 
2012/3/9,000651.SZ,国泰君安 格力电器 年 四季度 业绩 亮眼 仅 补贴 低于 预期 
2012/3/9,000651.SZ,信贷 消费 补贴 或 月 推出 家电 卖场 备战 促 消费 新政 
2012/3/9,000651.SZ,东北 证券 农村 家电 需求 前景 依然 看好 
2012/3/12,000651.SZ,家电 连锁 巨头 谋 转型 距定 增价 尚有 空间 
2012/3/13,000651.SZ,家电 消费 政策 退出 后 不会 对 行业 发展 造成 过大 影响 
2012/3/13,000651.SZ,家电 品牌 企业 纷纷 进军 电子商务 
2012/3/14,000651.SZ,国泰君安 家电行业 促 消费 政策 逐步 清晰 回调 是 买入 机会 
2012/3/15,000651.SZ,格力 大举 扩张 冲刺 两千 美的 裁员 收缩 战线 
2012/3/15,000651.SZ,以旧换新 续接 政策 难产 卖场 版 家电 补贴 先行 
2012/3/19,000651.SZ,家电产品 市场 集中度 全国 最高 
2012/3/20,000651.SZ,申银万国 家电 板块 估值 已 修复 至 合理 水平 
2012/3/21,000651.SZ,终结 高端 家电 概念 炒作 A 认证 出台 应对 欧盟 出口 新 标准 
2012/3/26,000651.SZ,家电行业 家 博会 新品 迭出 
2012/3/28,000651.SZ,去年 家电业 工业 销售 产值 增逾成 
2012/3/30,000651.SZ,华泰 证券 二季度 家电行业 将 迎来 产销 旺季 
2012/4/6,000651.SZ,信 达 证券 家电行业 底部 在 一季度 已 基本 形成 
2012/4/6,000651.SZ,国泰君安 中长期 看好 家电 细分 行业龙头 
2012/4/11,000651.SZ,日系 没落 中国家电 获 更 大 份额 
2012/4/11,000651.SZ,安信 证券 家电 板块 估值 面临 调整 短期 无 超额 收益 
2012/4/17,000651.SZ,家电 包销 没落 外资 品牌 的 救命稻草 
2012/4/19,000651.SZ,冲刺 传统 家电 刘强 东 抢 食张 近东 
2012/4/24,000651.SZ,格力电器 年 净利润 亿拟 派 元 
2012/4/25,000651.SZ,申银万国 行业 需求 低迷 下 格力电器 业绩 增长 稳定 
2012/4/25,000651.SZ,中信证券 格力电器 市场份额 显著 提升 
2012/4/25,000651.SZ,中金公司 格力电器 盈利 能力 再 上 一个 台阶 
2012/4/25,000651.SZ,格力电器 去年 净利 增 逾 两成 至 亿 
2012/4/25,000651.SZ,格力 万科 等 位列 基金 一季度 增持 榜前 五名 
2012/4/26,000651.SZ,格力电器 一季度 净赚 亿 同比 增长 
2012/4/26,000651.SZ,格力电器 逆势 增长 显 龙头 本色 
2012/4/26,000651.SZ,家电 板块 重要 上市公司 一季度 业绩 一览 
2012/4/27,000651.SZ,中金公司 格力电器 盈利 能力 将 再 上 一个 台阶 
2012/5/2,000651.SZ,格力电器 万股 限售 股份 日 上市 流通 
2012/5/2,000651.SZ,快讯 多重 利好 提振 家电 板块 早盘 表现 抢眼 
2012/5/4,000651.SZ,中金公司 家电行业 二季度 销售 将 明显 回暖 关注 股 
2012/5/6,000651.SZ,格力电器 创始人 朱江洪 卸任 董事长 朱 董配 终结 
2012/5/7,000651.SZ,格力 警惕 行业 天花板 
2012/5/7,000651.SZ,格力电器 朱江洪 将 卸任 董明珠 接任 可能性 大 
2012/5/7,000651.SZ,中信证券 格力电器 领导层 实现 平稳过渡 
2012/5/7,000651.SZ,海通 证券 换届 对 格力电器 基本面 影响 有限 
2012/5/7,000651.SZ,格力 董事长 朱江洪 退休 影响 有限 董明珠 接任 或 无 悬念 
2012/5/7,000651.SZ,格力电器 董事会 换届 新 董事长 选任 或 无 悬念 
2012/5/8,000651.SZ,申银万国 家电行业 基本面 已见底 短期 推荐 股 
2012/5/8,000651.SZ,家电企业 腹背受敌 想 说 涨价 不 容易 
2012/5/9,000651.SZ,格力电器 管理层 变动 无碍 基本面 买入 评级 
2012/5/9,000651.SZ,多家 家电企业 库存 过 百亿 想 说 涨价 不 容易 
2012/5/9,000651.SZ,国泰君安 推荐 白色 家电 龙头 关注 只 新股 
2012/5/11,000651.SZ,格力电器 董明珠 出任 珠海 格力 集团 有限公司 董事长 
2012/5/11,000651.SZ,创始人 朱 洪江 功成身退 董明珠 领衔 续演 格力 奇迹 
2012/5/15,000651.SZ,商务部 启动 废旧 家电 回收 调查 年内 或 出台 新政 附股 
2012/5/15,000651.SZ,快讯 家电 板块 独善其身 资金 围猎 龙头 个股 
2012/5/16,000651.SZ,海通 证券 家电 节能 惠民 补贴 政策 力度 可能 超 预期 
2012/5/16,000651.SZ,系列 政策 利好 支持 家电企业 家电 股 集体 异动 
2012/5/16,000651.SZ,家电 节能 惠民 补贴 政策 将 出炉 行业 下滑 势头 或 终止 附股 
2012/5/17,000651.SZ,市场 料 家电 补贴 新政 大型 企业 受益 最多 附股 
2012/5/17,000651.SZ,东兴 证券 龙头企业 受益 家电 节能 惠民 补贴 政策 推荐 股 
2012/5/17,000651.SZ,发改委 节能 家电 等 新政 将 拉动 亿 消费 附股 
2012/5/17,000651.SZ,中金公司 财政补贴 利好 家电行业 重点 推荐 只 
2012/5/17,000651.SZ,国泰君安 财政补贴 亿促 节能 家电 消费 推荐 只 个股 
2012/5/17,000651.SZ,申银万国 家电 节能 惠民 补贴 利好 六大 龙头企业 
2012/5/17,000651.SZ,空调 将 吹 暖 家电行业 
2012/5/18,000651.SZ,申银万国 家电 补贴 力度 超 预期 上调 投资 评级 
2012/5/18,000651.SZ,中信证券 家电 节能产品 补贴 力度 超 预期 板块 将 整体 受益 
2012/5/18,000651.SZ,分析师 家电 股有 大于 上涨 空间 
2012/5/18,000651.SZ,亿 家电 节能 补贴 敲定 家电 股 集体 大涨 
2012/5/18,000651.SZ,家电 股 仍 有 走强 空间 
2012/5/21,000651.SZ,申银万国 维持 家电行业 看好 评级 推荐 六只 个股 
2012/5/23,000651.SZ,格力电器 选举 许鹏 为 第九届 监事会 职工代表 监事 
2012/5/25,000651.SZ,格力电器 董明珠 得票数 最 多 当选 董事长 无 悬念 
2012/5/25,000651.SZ,珠海 国资委 官员 空降 格力 遭 机构 散户 联手 否决 
2012/5/25,000651.SZ,格力电器 董事会 成员 出炉 集团 总裁 意外 落选 
2012/5/25,000651.SZ,一季度 社保 基金 重仓股 青睐 信息 服务 和 家电 
2012/5/25,000651.SZ,国泰君安 家电行业 产销 增速 逐季 上升 主推 家白电 龙头 
2012/5/26,000651.SZ,徐立凡 官员 空降 格力 遭 否决 很难 复制 
2012/5/28,000651.SZ,格力 朱 董配 时代 结束 董明珠 面临 千亿 业绩 大考 
2012/5/28,000651.SZ,格力电器 董明珠 当选 公司 董事长 兼 总裁 
2012/5/28,000651.SZ,格力 总裁 落选 公司 董事 国资委 空降 人选 遭 否决 
2012/5/28,000651.SZ,东方 证券 格力电器 品牌 溢价 有望 能 长期保持 
2012/5/28,000651.SZ,海通 证券 格力电器 业绩 增长 确定性 强 估值 优势 明显 
2012/5/28,000651.SZ,中信证券 空降 候选 董事 落选 格力电器 彰显 资本 市场 力量 
2012/5/28,000651.SZ,基金 领衔 PK 格力 大 股东 首次 成功 推选 公司 董事 
2012/5/28,000651.SZ,中金公司 格力电器 治理 结构 优异 有利于 长期 发展 
2012/5/28,000651.SZ,申银万国 格力电器 董事会 换届 顺利进行 全年 业绩 或超 预期 
2012/5/28,000651.SZ,基金 领衔 PK 格力 大 股东 首次 成功 推选 公司 董事 
2012/5/28,000651.SZ,基金 很 宠 格力电器 年 平均 持有 股权 
2012/5/28,000651.SZ,财政部 节能 政策 发布 家电 股 炒作 或 烽烟 再起 附股 
2012/5/28,000651.SZ,国泰君安 家电行业 行业 下半年 增速 较 好 
2012/5/29,000651.SZ,女强人 董明珠 一 肩挑 兼任 格力电器 董事长 总裁 
2012/5/29,000651.SZ,空降 候选 董事 落选 珠海 国资委 或 增持 格力电器 股权 
2012/5/29,000651.SZ,女强人 董明珠 一 肩挑 兼任 格力电器 董事长 总裁 
2012/5/29,000651.SZ,格力电器 空降 董事 遭否 上市公司 治理 走向 博弈 时代 
2012/5/29,000651.SZ,空降兵 被 中小 股东 请 出 董事会 格力电器 迎来 董黄配 时代 
2012/5/29,000651.SZ,中 金 家电 有望 大幅 跑 赢 市场 指数 荐 七股 
2012/5/29,000651.SZ,中金公司 补贴 将 利于 家电业 盈利 提升 推荐 家 公司 
2012/5/29,000651.SZ,申银万国 政策 推出 有助 拉动 家电业 短需 推荐 股 
2012/5/30,000651.SZ,格力电器 进入 董明珠 时代 周少强 落选 或是 多方 博弈 结果 
2012/5/30,000651.SZ,格力 董明珠 面临 三大 考题 大小 股东 分歧 严重 
2012/5/30,000651.SZ,独挑 格力 董明珠 面临 三大 考题 
2012/5/30,000651.SZ,董明珠 兼任 格力电器 董事长 总裁 
2012/5/30,000651.SZ,格力电器 进入 董明珠 时代 
2012/5/31,000651.SZ,长江 证券 家电 拆旧 基金 出台 短期 或 负面影响 行业 
2012/5/31,000651.SZ,国泰君安 月 起 家电行业 内销 出货 将 显著 改善 首推 只 龙头股 
2012/5/31,000651.SZ,中金公司 废旧 家电 回 收费 征收 政策 对 家电 板块 影响 中性 
2012/6/1,000651.SZ,财政部 公布 家电 下乡 中标 企业 年 下半年 考核 情况 
2012/6/2,000651.SZ,中央财政 亿 启动 节能 推广 家电 股 有望 井喷 附股 
2012/6/4,000651.SZ,家电 节能 补贴 正式 落地 海尔 格力 长虹 苏宁 最先 受益 
2012/6/4,000651.SZ,节能 家电 推广 工作 进入 全面实施 阶段 附股 
2012/6/5,000651.SZ,银河证券 家电 高 能效 补贴 细则 出台 提升 行业 景气 度 推荐 股 
2012/6/5,000651.SZ,申银万国 政策 推出 利于 拉动 家电业 短期 需求 推荐 股 
2012/6/6,000651.SZ,传周 少强 落选 格力 震惊 高层 或开 临时 股东会 重选 
2012/6/6,000651.SZ,招商 证券 家电 龙头 可望 进一步 完善 产业链 条 推荐 股 
2012/6/6,000651.SZ,安信 证券 家电行业 重点 推荐 股 
2012/6/6,000651.SZ,国泰君安 冰洗 热水器 节能 补贴 细则 出台 首推 只 家电 龙头 
2012/6/7,000651.SZ,长江 证券 家电行业 有望 迎来 盈利 能力 提升 推荐 股 
2012/6/7,000651.SZ,中信证券 政策 已 明朗 家电 板块 表现 待 景气 回升 推荐 只 龙头股 
2012/6/7,000651.SZ,国泰君安 调整 家电 板块 政策 受益 顺序 推荐 只 个股 
2012/6/11,000651.SZ,工信 部前 月 家电业 亏损企业 数量 同比 升附股 
2012/6/14,000651.SZ,东北 证券 家电 新政 有助 行业 升级 转型 重点 关注 股 
2012/6/14,000651.SZ,国泰君安 家电行业 下半年 消费 增速 将 逐季 好转 首推 只 龙头股 
2012/6/14,000651.SZ,中金公司 竞争力 型 家电企业 具备 投资 机会 重点 推荐 股 
2012/6/20,000651.SZ,申银万国 家电行业 短期 需求 将 有 一定 改善 
2012/6/27,000651.SZ,快讯 家电 板块 快速 下滑 格力 海尔 跌幅 居前 
2012/6/28,000651.SZ,格力电器 年度 权益 分派 股权 登记日 为 
2012/6/28,000651.SZ,中信证券 节能 政策 明朗 家电 板块 将 重回 基本面 主导 
2012/6/28,000651.SZ,国泰君安 家电行业 基本面 缓慢 改善 龙头股 防御性 凸显 
2012/7/3,000651.SZ,快讯 家电 板块 涨 格力 海尔 海信 美的 升幅 居前 
2012/7/4,000651.SZ,东方 证券 格力电器 进入 品牌 收获期 竞争 优势 有望 强化 
2012/7/4,000651.SZ,长江 证券 家电行业 增速 拐点 有望 显现 推荐 格力电器 等 股 
2012/7/4,000651.SZ,国泰君安 家电行业 基本面 有望 加速 改善 推动 板块 表现 
2012/7/6,000651.SZ,申银万国 补贴 新政 拉动 家电行业 短期 需求 推荐 格力电器 等 股 
2012/7/9,000651.SZ,东方 证券 建议 关注 品牌 力强 家电企业 推荐 股 
2012/7/9,000651.SZ,银河证券 家电 政策 出台 利好 股 
2012/7/10,000651.SZ,中金公司 家电 板块 短期 缺乏 上涨 动力 三季度 推荐 格力电器 等 
2012/7/16,000651.SZ,格力电器 上半年 净利润 同比 增长 
2012/7/17,000651.SZ,申银万国 格力电器 中期 业绩 略超 预期 上调 全年 盈测 
2012/7/17,000651.SZ,海通 证券 格力电器 下半年 收入 预计 增长 
2012/7/17,000651.SZ,中金公司 格力电器 扩张 具有 抗 周期性 市场份额 将 稳步 提升 
2012/7/17,000651.SZ,中信证券 格力电器 收入 增长 提速 所得税率 下降 拉动 业绩 超 预期 
2012/7/17,000651.SZ,国泰君安 格力电器 业绩 超 预期 凸显 龙头 稳健性 
2012/7/17,000651.SZ,格力电器 董明珠 十二五 末期 实现 两千 亿 销售 目标 
2012/7/18,000651.SZ,长城 证券 下半年 家电行业 景气 将 逐步 回升 
2012/7/19,000651.SZ,国泰君安 家电 龙头 稳健性 凸显 维持 推荐 格力电器 等 
2012/7/20,000651.SZ,申银万国 家电行业 整体 估值 水平 有望 提升 
2012/7/23,000651.SZ,国金 证券 家电行业 中 报 阶段 重点 推荐 格力电器 等 股 
2012/7/24,000651.SZ,申银万国 空调 行业 短期内 推荐 格力电器 等 股 
2012/7/25,000651.SZ,国泰君安 家电行业 基本面 缓步 回暖 
2012/7/31,000651.SZ,国金 证券 建议 三季度 在 调整 中 增持 家电 股 
2012/7/31,000651.SZ,家电 股 午后 震荡 上扬 浙江 美大涨 逾 
2012/8/10,000651.SZ,商务部 前 月 全国 家电 下乡 产品 销量 突破 万台 
2012/8/23,000651.SZ,格力电器 年 上半年 净利润 同比 增 
2012/8/23,000651.SZ,安信 证券 家电行业 未来 增速 将 有所 好转 
2012/8/24,000651.SZ,东方 证券 格力电器 有望 长期 实现 超越 行业 增长 
2012/8/24,000651.SZ,格力电器 涨 逾 中期 净利 亿 同比 增 三成 
